#No.   Fermi energy(eV)   SHC((hbar/e)*S/cm)
3015    -3.586167   -0.12368776E+01
3016    -3.585167   -0.12369541E+01
3017    -3.584167   -0.12370261E+01
3018    -3.583167   -0.12370936E+01
3019    -3.582167   -0.12371571E+01
3020    -3.581167   -0.12372167E+01
3021    -3.580167   -0.12372727E+01
3022    -3.579167   -0.12373253E+01
3023    -3.578167   -0.12373747E+01
3024    -3.577167   -0.12374213E+01
3025    -3.576167   -0.12374651E+01
3026    -3.575167   -0.12375064E+01
3027    -3.574167   -0.12375455E+01
3028    -3.573167   -0.12375824E+01
3029    -3.572167   -0.12376174E+01
3030    -3.571167   -0.12376507E+01
3031    -3.570167   -0.12376824E+01
3032    -3.569167   -0.12377126E+01
3033    -3.568167   -0.12377417E+01
3034    -3.567167   -0.12377697E+01
3035    -3.566167   -0.12377967E+01
3036    -3.565167   -0.12378229E+01
3037    -3.564167   -0.12378485E+01
3038    -3.563167   -0.12378735E+01
3039    -3.562167   -0.12378982E+01
3040    -3.561167   -0.12379225E+01
3041    -3.560167   -0.12379467E+01
3042    -3.559167   -0.12379708E+01
3043    -3.558167   -0.12379949E+01
3044    -3.557167   -0.12380192E+01
3045    -3.556167   -0.12380436E+01
3046    -3.555167   -0.12380684E+01
3047    -3.554167   -0.12380936E+01
3048    -3.553167   -0.12381192E+01
3049    -3.552167   -0.12381454E+01
3050    -3.551167   -0.12381722E+01
3051    -3.550167   -0.12381996E+01
3052    -3.549167   -0.12382277E+01
3053    -3.548167   -0.12382566E+01
3054    -3.547167   -0.12382863E+01
3055    -3.546167   -0.12383168E+01
3056    -3.545167   -0.12383483E+01
3057    -3.544167   -0.12383806E+01
3058    -3.543167   -0.12384138E+01
3059    -3.542167   -0.12384481E+01
3060    -3.541167   -0.12384832E+01
3061    -3.540167   -0.12385194E+01
3062    -3.539167   -0.12385565E+01
3063    -3.538167   -0.12385946E+01
3064    -3.537167   -0.12386337E+01
3065    -3.536167   -0.12386738E+01
3066    -3.535167   -0.12387148E+01
3067    -3.534167   -0.12387568E+01
3068    -3.533167   -0.12387998E+01
3069    -3.532167   -0.12388436E+01
3070    -3.531167   -0.12388884E+01
3071    -3.530167   -0.12389340E+01
3072    -3.529167   -0.12389804E+01
3073    -3.528167   -0.12390277E+01
3074    -3.527167   -0.12390758E+01
3075    -3.526167   -0.12391246E+01
3076    -3.525167   -0.12391740E+01
3077    -3.524167   -0.12392242E+01
3078    -3.523167   -0.12392750E+01
3079    -3.522167   -0.12393263E+01
3080    -3.521167   -0.12393781E+01
3081    -3.520167   -0.12394304E+01
3082    -3.519167   -0.12394831E+01
3083    -3.518167   -0.12395361E+01
3084    -3.517167   -0.12395895E+01
3085    -3.516167   -0.12396430E+01
3086    -3.515167   -0.12396967E+01
3087    -3.514167   -0.12397505E+01
3088    -3.513167   -0.12398043E+01
3089    -3.512167   -0.12398580E+01
3090    -3.511167   -0.12399116E+01
3091    -3.510167   -0.12399650E+01
3092    -3.509167   -0.12400181E+01
3093    -3.508167   -0.12400708E+01
3094    -3.507167   -0.12401230E+01
3095    -3.506167   -0.12401747E+01
3096    -3.505167   -0.12402258E+01
3097    -3.504167   -0.12402762E+01
3098    -3.503167   -0.12403257E+01
3099    -3.502167   -0.12403744E+01
3100    -3.501167   -0.12404220E+01
3101    -3.500167   -0.12404686E+01
3102    -3.499167   -0.12405140E+01
3103    -3.498167   -0.12405581E+01
3104    -3.497167   -0.12406009E+01
3105    -3.496167   -0.12406422E+01
3106    -3.495167   -0.12406820E+01
3107    -3.494167   -0.12407201E+01
3108    -3.493167   -0.12407564E+01
3109    -3.492167   -0.12407910E+01
3110    -3.491167   -0.12408236E+01
3111    -3.490167   -0.12408541E+01
3112    -3.489167   -0.12408825E+01
3113    -3.488167   -0.12409087E+01
3114    -3.487167   -0.12409325E+01
3115    -3.486167   -0.12409539E+01
3116    -3.485167   -0.12409727E+01
3117    -3.484167   -0.12409889E+01
3118    -3.483167   -0.12410024E+01
3119    -3.482167   -0.12410130E+01
3120    -3.481167   -0.12410206E+01
3121    -3.480167   -0.12410252E+01
3122    -3.479167   -0.12410266E+01
3123    -3.478167   -0.12410247E+01
3124    -3.477167   -0.12410195E+01
3125    -3.476167   -0.12410107E+01
3126    -3.475167   -0.12409984E+01
3127    -3.474167   -0.12409824E+01
3128    -3.473167   -0.12409625E+01
3129    -3.472167   -0.12409387E+01
3130    -3.471167   -0.12409110E+01
3131    -3.470167   -0.12408790E+01
3132    -3.469167   -0.12408429E+01
3133    -3.468167   -0.12408024E+01
3134    -3.467167   -0.12407575E+01
3135    -3.466167   -0.12407080E+01
3136    -3.465167   -0.12406539E+01
3137    -3.464167   -0.12405951E+01
3138    -3.463167   -0.12405313E+01
3139    -3.462167   -0.12404627E+01
3140    -3.461167   -0.12403890E+01
3141    -3.460167   -0.12403102E+01
3142    -3.459167   -0.12402261E+01
3143    -3.458167   -0.12401366E+01
3144    -3.457167   -0.12400418E+01
3145    -3.456167   -0.12399414E+01
3146    -3.455167   -0.12398353E+01
3147    -3.454167   -0.12397236E+01
3148    -3.453167   -0.12396060E+01
3149    -3.452167   -0.12394824E+01
3150    -3.451167   -0.12393529E+01
3151    -3.450167   -0.12392172E+01
3152    -3.449167   -0.12390753E+01
3153    -3.448167   -0.12389272E+01
3154    -3.447167   -0.12387726E+01
3155    -3.446167   -0.12386115E+01
3156    -3.445167   -0.12384438E+01
3157    -3.444167   -0.12382695E+01
3158    -3.443167   -0.12380884E+01
3159    -3.442167   -0.12379004E+01
3160    -3.441167   -0.12377055E+01
3161    -3.440167   -0.12375035E+01
3162    -3.439167   -0.12372944E+01
3163    -3.438167   -0.12370781E+01
3164    -3.437167   -0.12368545E+01
3165    -3.436167   -0.12366235E+01
3166    -3.435167   -0.12363851E+01
3167    -3.434167   -0.12361392E+01
3168    -3.433167   -0.12358856E+01
3169    -3.432167   -0.12356243E+01
3170    -3.431167   -0.12353553E+01
3171    -3.430167   -0.12350784E+01
3172    -3.429167   -0.12347937E+01
3173    -3.428167   -0.12345009E+01
3174    -3.427167   -0.12342001E+01
3175    -3.426167   -0.12338911E+01
3176    -3.425167   -0.12335740E+01
3177    -3.424167   -0.12332486E+01
3178    -3.423167   -0.12329148E+01
3179    -3.422167   -0.12325726E+01
3180    -3.421167   -0.12322220E+01
3181    -3.420167   -0.12318628E+01
3182    -3.419167   -0.12314950E+01
3183    -3.418167   -0.12311185E+01
3184    -3.417167   -0.12307333E+01
3185    -3.416167   -0.12303393E+01
3186    -3.415167   -0.12299364E+01
3187    -3.414167   -0.12295247E+01
3188    -3.413167   -0.12291039E+01
3189    -3.412167   -0.12286741E+01
3190    -3.411167   -0.12282352E+01
3191    -3.410167   -0.12277871E+01
3192    -3.409167   -0.12273299E+01
3193    -3.408167   -0.12268633E+01
3194    -3.407167   -0.12263875E+01
3195    -3.406167   -0.12259024E+01
3196    -3.405167   -0.12254079E+01
3197    -3.404167   -0.12249039E+01
3198    -3.403167   -0.12243905E+01
3199    -3.402167   -0.12238675E+01
3200    -3.401167   -0.12233350E+01
3201    -3.400167   -0.12227929E+01
3202    -3.399167   -0.12222411E+01
3203    -3.398167   -0.12216797E+01
3204    -3.397167   -0.12211086E+01
3205    -3.396167   -0.12205278E+01
3206    -3.395167   -0.12199372E+01
3207    -3.394167   -0.12193368E+01
3208    -3.393167   -0.12187265E+01
3209    -3.392167   -0.12181064E+01
3210    -3.391167   -0.12174764E+01
3211    -3.390167   -0.12168365E+01
3212    -3.389167   -0.12161866E+01
3213    -3.388167   -0.12155268E+01
3214    -3.387167   -0.12148569E+01
3215    -3.386167   -0.12141771E+01
3216    -3.385167   -0.12134871E+01
3217    -3.384167   -0.12127871E+01
3218    -3.383167   -0.12120770E+01
3219    -3.382167   -0.12113568E+01
3220    -3.381167   -0.12106265E+01
3221    -3.380167   -0.12098860E+01
3222    -3.379167   -0.12091354E+01
3223    -3.378167   -0.12083746E+01
3224    -3.377167   -0.12076036E+01
3225    -3.376167   -0.12068225E+01
3226    -3.375167   -0.12060312E+01
3227    -3.374167   -0.12052297E+01
3228    -3.373167   -0.12044180E+01
3229    -3.372167   -0.12035961E+01
3230    -3.371167   -0.12027641E+01
3231    -3.370167   -0.12019218E+01
3232    -3.369167   -0.12010694E+01
3233    -3.368167   -0.12002068E+01
3234    -3.367167   -0.11993340E+01
3235    -3.366167   -0.11984510E+01
3236    -3.365167   -0.11975579E+01
3237    -3.364167   -0.11966547E+01
3238    -3.363167   -0.11957413E+01
3239    -3.362167   -0.11948177E+01
3240    -3.361167   -0.11938840E+01
3241    -3.360167   -0.11929402E+01
3242    -3.359167   -0.11919864E+01
3243    -3.358167   -0.11910224E+01
3244    -3.357167   -0.11900483E+01
3245    -3.356167   -0.11890642E+01
3246    -3.355167   -0.11880700E+01
3247    -3.354167   -0.11870658E+01
3248    -3.353167   -0.11860517E+01
3249    -3.352167   -0.11850275E+01
3250    -3.351167   -0.11839933E+01
3251    -3.350167   -0.11829493E+01
3252    -3.349167   -0.11818953E+01
3253    -3.348167   -0.11808314E+01
3254    -3.347167   -0.11797577E+01
3255    -3.346167   -0.11786741E+01
3256    -3.345167   -0.11775808E+01
3257    -3.344167   -0.11764777E+01
3258    -3.343167   -0.11753649E+01
3259    -3.342167   -0.11742424E+01
3260    -3.341167   -0.11731102E+01
3261    -3.340167   -0.11719684E+01
3262    -3.339167   -0.11708170E+01
3263    -3.338167   -0.11696561E+01
3264    -3.337167   -0.11684857E+01
3265    -3.336167   -0.11673059E+01
3266    -3.335167   -0.11661166E+01
3267    -3.334167   -0.11649179E+01
3268    -3.333167   -0.11637099E+01
3269    -3.332167   -0.11624926E+01
3270    -3.331167   -0.11612661E+01
3271    -3.330167   -0.11600304E+01
3272    -3.329167   -0.11587855E+01
3273    -3.328167   -0.11575315E+01
3274    -3.327167   -0.11562685E+01
3275    -3.326167   -0.11549964E+01
3276    -3.325167   -0.11537155E+01
3277    -3.324167   -0.11524256E+01
3278    -3.323167   -0.11511268E+01
3279    -3.322167   -0.11498193E+01
3280    -3.321167   -0.11485030E+01
3281    -3.320167   -0.11471781E+01
3282    -3.319167   -0.11458446E+01
3283    -3.318167   -0.11445024E+01
3284    -3.317167   -0.11431518E+01
3285    -3.316167   -0.11417928E+01
3286    -3.315167   -0.11404253E+01
3287    -3.314167   -0.11390496E+01
3288    -3.313167   -0.11376655E+01
3289    -3.312167   -0.11362733E+01
3290    -3.311167   -0.11348730E+01
3291    -3.310167   -0.11334645E+01
3292    -3.309167   -0.11320481E+01
3293    -3.308167   -0.11306237E+01
3294    -3.307167   -0.11291914E+01
3295    -3.306167   -0.11277513E+01
3296    -3.305167   -0.11263035E+01
3297    -3.304167   -0.11248480E+01
3298    -3.303167   -0.11233848E+01
3299    -3.302167   -0.11219141E+01
3300    -3.301167   -0.11204358E+01
3301    -3.300167   -0.11189502E+01
3302    -3.299167   -0.11174572E+01
3303    -3.298167   -0.11159569E+01
3304    -3.297167   -0.11144494E+01
3305    -3.296167   -0.11129348E+01
3306    -3.295167   -0.11114131E+01
3307    -3.294167   -0.11098845E+01
3308    -3.293167   -0.11083489E+01
3309    -3.292167   -0.11068065E+01
3310    -3.291167   -0.11052573E+01
3311    -3.290167   -0.11037015E+01
3312    -3.289167   -0.11021390E+01
3313    -3.288167   -0.11005701E+01
3314    -3.287167   -0.10989947E+01
3315    -3.286167   -0.10974130E+01
3316    -3.285167   -0.10958249E+01
3317    -3.284167   -0.10942307E+01
3318    -3.283167   -0.10926304E+01
3319    -3.282167   -0.10910240E+01
3320    -3.281167   -0.10894117E+01
3321    -3.280167   -0.10877934E+01
3322    -3.279167   -0.10861694E+01
3323    -3.278167   -0.10845396E+01
3324    -3.277167   -0.10829041E+01
3325    -3.276167   -0.10812631E+01
3326    -3.275167   -0.10796166E+01
3327    -3.274167   -0.10779646E+01
3328    -3.273167   -0.10763072E+01
3329    -3.272167   -0.10746446E+01
3330    -3.271167   -0.10729767E+01
3331    -3.270167   -0.10713037E+01
3332    -3.269167   -0.10696257E+01
3333    -3.268167   -0.10679426E+01
3334    -3.267167   -0.10662547E+01
3335    -3.266167   -0.10645619E+01
3336    -3.265167   -0.10628644E+01
3337    -3.264167   -0.10611623E+01
3338    -3.263167   -0.10594555E+01
3339    -3.262167   -0.10577443E+01
3340    -3.261167   -0.10560287E+01
3341    -3.260167   -0.10543088E+01
3342    -3.259167   -0.10525846E+01
3343    -3.258167   -0.10508563E+01
3344    -3.257167   -0.10491240E+01
3345    -3.256167   -0.10473877E+01
3346    -3.255167   -0.10456475E+01
3347    -3.254167   -0.10439035E+01
3348    -3.253167   -0.10421558E+01
3349    -3.252167   -0.10404044E+01
3350    -3.251167   -0.10386496E+01
3351    -3.250167   -0.10368912E+01
3352    -3.249167   -0.10351295E+01
3353    -3.248167   -0.10333645E+01
3354    -3.247167   -0.10315962E+01
3355    -3.246167   -0.10298248E+01
3356    -3.245167   -0.10280503E+01
3357    -3.244167   -0.10262728E+01
3358    -3.243167   -0.10244924E+01
3359    -3.242167   -0.10227091E+01
3360    -3.241167   -0.10209230E+01
3361    -3.240167   -0.10191341E+01
3362    -3.239167   -0.10173427E+01
3363    -3.238167   -0.10155487E+01
3364    -3.237167   -0.10137521E+01
3365    -3.236167   -0.10119532E+01
3366    -3.235167   -0.10101519E+01
3367    -3.234167   -0.10083483E+01
3368    -3.233167   -0.10065426E+01
3369    -3.232167   -0.10047347E+01
3370    -3.231167   -0.10029248E+01
3371    -3.230167   -0.10011130E+01
3372    -3.229167   -0.99929925E+00
3373    -3.228167   -0.99748375E+00
3374    -3.227167   -0.99566656E+00
3375    -3.226167   -0.99384774E+00
3376    -3.225167   -0.99202738E+00
3377    -3.224167   -0.99020556E+00
3378    -3.223167   -0.98838237E+00
3379    -3.222167   -0.98655787E+00
3380    -3.221167   -0.98473214E+00
3381    -3.220167   -0.98290526E+00
3382    -3.219167   -0.98107731E+00
3383    -3.218167   -0.97924834E+00
3384    -3.217167   -0.97741844E+00
3385    -3.216167   -0.97558767E+00
3386    -3.215167   -0.97375610E+00
3387    -3.214167   -0.97192378E+00
3388    -3.213167   -0.97009079E+00
3389    -3.212167   -0.96825719E+00
3390    -3.211167   -0.96642303E+00
3391    -3.210167   -0.96458838E+00
3392    -3.209167   -0.96275330E+00
3393    -3.208167   -0.96091786E+00
3394    -3.207167   -0.95908210E+00
3395    -3.206167   -0.95724610E+00
3396    -3.205167   -0.95540992E+00
3397    -3.204167   -0.95357362E+00
3398    -3.203167   -0.95173727E+00
3399    -3.202167   -0.94990093E+00
3400    -3.201167   -0.94806467E+00
3401    -3.200167   -0.94622855E+00
3402    -3.199167   -0.94439265E+00
3403    -3.198167   -0.94255703E+00
3404    -3.197167   -0.94072175E+00
3405    -3.196167   -0.93888690E+00
3406    -3.195167   -0.93705254E+00
3407    -3.194167   -0.93521873E+00
3408    -3.193167   -0.93338554E+00
3409    -3.192167   -0.93155303E+00
3410    -3.191167   -0.92972128E+00
3411    -3.190167   -0.92789033E+00
3412    -3.189167   -0.92606026E+00
3413    -3.188167   -0.92423112E+00
3414    -3.187167   -0.92240296E+00
3415    -3.186167   -0.92057584E+00
3416    -3.185167   -0.91874982E+00
3417    -3.184167   -0.91692493E+00
3418    -3.183167   -0.91510124E+00
3419    -3.182167   -0.91327878E+00
3420    -3.181167   -0.91145761E+00
3421    -3.180167   -0.90963776E+00
3422    -3.179167   -0.90781928E+00
3423    -3.178167   -0.90600222E+00
3424    -3.177167   -0.90418661E+00
3425    -3.176167   -0.90237251E+00
3426    -3.175167   -0.90055995E+00
3427    -3.174167   -0.89874899E+00
3428    -3.173167   -0.89693965E+00
3429    -3.172167   -0.89513201E+00
3430    -3.171167   -0.89332608E+00
3431    -3.170167   -0.89152194E+00
3432    -3.169167   -0.88971962E+00
3433    -3.168167   -0.88791918E+00
3434    -3.167167   -0.88612067E+00
3435    -3.166167   -0.88432412E+00
3436    -3.165167   -0.88252961E+00
3437    -3.164167   -0.88073717E+00
3438    -3.163167   -0.87894685E+00
3439    -3.162167   -0.87715870E+00
3440    -3.161167   -0.87537277E+00
3441    -3.160167   -0.87358911E+00
3442    -3.159167   -0.87180775E+00
3443    -3.158167   -0.87002874E+00
3444    -3.157167   -0.86825211E+00
3445    -3.156167   -0.86647790E+00
3446    -3.155167   -0.86470615E+00
3447    -3.154167   -0.86293688E+00
3448    -3.153167   -0.86117014E+00
3449    -3.152167   -0.85940593E+00
3450    -3.151167   -0.85764429E+00
3451    -3.150167   -0.85588525E+00
3452    -3.149167   -0.85412882E+00
3453    -3.148167   -0.85237503E+00
3454    -3.147167   -0.85062389E+00
3455    -3.146167   -0.84887543E+00
3456    -3.145167   -0.84712966E+00
3457    -3.144167   -0.84538661E+00
3458    -3.143167   -0.84364630E+00
3459    -3.142167   -0.84190875E+00
3460    -3.141167   -0.84017397E+00
3461    -3.140167   -0.83844199E+00
3462    -3.139167   -0.83671284E+00
3463    -3.138167   -0.83498653E+00
3464    -3.137167   -0.83326310E+00
3465    -3.136167   -0.83154255E+00
3466    -3.135167   -0.82982493E+00
3467    -3.134167   -0.82811025E+00
3468    -3.133167   -0.82639854E+00
3469    -3.132167   -0.82468982E+00
3470    -3.131167   -0.82298411E+00
3471    -3.130167   -0.82128143E+00
3472    -3.129167   -0.81958180E+00
3473    -3.128167   -0.81788523E+00
3474    -3.127167   -0.81619174E+00
3475    -3.126167   -0.81450134E+00
3476    -3.125167   -0.81281403E+00
3477    -3.124167   -0.81112982E+00
3478    -3.123167   -0.80944871E+00
3479    -3.122167   -0.80777070E+00
3480    -3.121167   -0.80609579E+00
3481    -3.120167   -0.80442396E+00
3482    -3.119167   -0.80275520E+00
3483    -3.118167   -0.80108951E+00
3484    -3.117167   -0.79942687E+00
3485    -3.116167   -0.79776726E+00
3486    -3.115167   -0.79611067E+00
3487    -3.114167   -0.79445707E+00
3488    -3.113167   -0.79280645E+00
3489    -3.112167   -0.79115878E+00
3490    -3.111167   -0.78951405E+00
3491    -3.110167   -0.78787223E+00
3492    -3.109167   -0.78623331E+00
3493    -3.108167   -0.78459726E+00
3494    -3.107167   -0.78296406E+00
3495    -3.106167   -0.78133370E+00
3496    -3.105167   -0.77970614E+00
3497    -3.104167   -0.77808136E+00
3498    -3.103167   -0.77645935E+00
3499    -3.102167   -0.77484008E+00
3500    -3.101167   -0.77322351E+00
3501    -3.100167   -0.77160962E+00
3502    -3.099167   -0.76999839E+00
3503    -3.098167   -0.76838976E+00
3504    -3.097167   -0.76678371E+00
3505    -3.096167   -0.76518019E+00
3506    -3.095167   -0.76357915E+00
3507    -3.094167   -0.76198054E+00
3508    -3.093167   -0.76038430E+00
3509    -3.092167   -0.75879037E+00
3510    -3.091167   -0.75719869E+00
3511    -3.090167   -0.75560917E+00
3512    -3.089167   -0.75402175E+00
3513    -3.088167   -0.75243633E+00
3514    -3.087167   -0.75085282E+00
3515    -3.086167   -0.74927114E+00
3516    -3.085167   -0.74769118E+00
3517    -3.084167   -0.74611284E+00
3518    -3.083167   -0.74453602E+00
3519    -3.082167   -0.74296060E+00
3520    -3.081167   -0.74138646E+00
3521    -3.080167   -0.73981350E+00
3522    -3.079167   -0.73824158E+00
3523    -3.078167   -0.73667058E+00
3524    -3.077167   -0.73510038E+00
3525    -3.076167   -0.73353085E+00
3526    -3.075167   -0.73196185E+00
3527    -3.074167   -0.73039324E+00
3528    -3.073167   -0.72882488E+00
3529    -3.072167   -0.72725663E+00
3530    -3.071167   -0.72568834E+00
3531    -3.070167   -0.72411985E+00
3532    -3.069167   -0.72255100E+00
3533    -3.068167   -0.72098162E+00
3534    -3.067167   -0.71941154E+00
3535    -3.066167   -0.71784057E+00
3536    -3.065167   -0.71626854E+00
3537    -3.064167   -0.71469522E+00
3538    -3.063167   -0.71312042E+00
3539    -3.062167   -0.71154392E+00
3540    -3.061167   -0.70996548E+00
3541    -3.060167   -0.70838486E+00
3542    -3.059167   -0.70680182E+00
3543    -3.058167   -0.70521607E+00
3544    -3.057167   -0.70362736E+00
3545    -3.056167   -0.70203537E+00
3546    -3.055167   -0.70043983E+00
3547    -3.054167   -0.69884040E+00
3548    -3.053167   -0.69723677E+00
3549    -3.052167   -0.69562860E+00
3550    -3.051167   -0.69401553E+00
3551    -3.050167   -0.69239721E+00
3552    -3.049167   -0.69077325E+00
3553    -3.048167   -0.68914329E+00
3554    -3.047167   -0.68750691E+00
3555    -3.046167   -0.68586372E+00
3556    -3.045167   -0.68421329E+00
3557    -3.044167   -0.68255519E+00
3558    -3.043167   -0.68088899E+00
3559    -3.042167   -0.67921422E+00
3560    -3.041167   -0.67753042E+00
3561    -3.040167   -0.67583711E+00
3562    -3.039167   -0.67413380E+00
3563    -3.038167   -0.67241998E+00
3564    -3.037167   -0.67069513E+00
3565    -3.036167   -0.66895872E+00
3566    -3.035167   -0.66721018E+00
3567    -3.034167   -0.66544895E+00
3568    -3.033167   -0.66367445E+00
3569    -3.032167   -0.66188606E+00
3570    -3.031167   -0.66008316E+00
3571    -3.030167   -0.65826510E+00
3572    -3.029167   -0.65643122E+00
3573    -3.028167   -0.65458083E+00
3574    -3.027167   -0.65271322E+00
3575    -3.026167   -0.65082766E+00
3576    -3.025167   -0.64892339E+00
3577    -3.024167   -0.64699965E+00
3578    -3.023167   -0.64505564E+00
3579    -3.022167   -0.64309052E+00
3580    -3.021167   -0.64110348E+00
3581    -3.020167   -0.63909363E+00
3582    -3.019167   -0.63706011E+00
3583    -3.018167   -0.63500200E+00
3584    -3.017167   -0.63291838E+00
3585    -3.016167   -0.63080831E+00
3586    -3.015167   -0.62867083E+00
3587    -3.014167   -0.62650496E+00
3588    -3.013167   -0.62430971E+00
3589    -3.012167   -0.62208406E+00
3590    -3.011167   -0.61982699E+00
3591    -3.010167   -0.61753746E+00
3592    -3.009167   -0.61521441E+00
3593    -3.008167   -0.61285678E+00
3594    -3.007167   -0.61046348E+00
3595    -3.006167   -0.60803342E+00
3596    -3.005167   -0.60556550E+00
3597    -3.004167   -0.60305861E+00
3598    -3.003167   -0.60051163E+00
3599    -3.002167   -0.59792342E+00
3600    -3.001167   -0.59529285E+00
3601    -3.000167   -0.59261877E+00
3602    -2.999167   -0.58990003E+00
3603    -2.998167   -0.58713549E+00
3604    -2.997167   -0.58432398E+00
3605    -2.996167   -0.58146434E+00
3606    -2.995167   -0.57855543E+00
3607    -2.994167   -0.57559610E+00
3608    -2.993167   -0.57258518E+00
3609    -2.992167   -0.56952156E+00
3610    -2.991167   -0.56640409E+00
3611    -2.990167   -0.56323167E+00
3612    -2.989167   -0.56000320E+00
3613    -2.988167   -0.55671761E+00
3614    -2.987167   -0.55337384E+00
3615    -2.986167   -0.54997086E+00
3616    -2.985167   -0.54650770E+00
3617    -2.984167   -0.54298338E+00
3618    -2.983167   -0.53939701E+00
3619    -2.982167   -0.53574770E+00
3620    -2.981167   -0.53203464E+00
3621    -2.980167   -0.52825706E+00
3622    -2.979167   -0.52441427E+00
3623    -2.978167   -0.52050560E+00
3624    -2.977167   -0.51653050E+00
3625    -2.976167   -0.51248845E+00
3626    -2.975167   -0.50837903E+00
3627    -2.974167   -0.50420190E+00
3628    -2.973167   -0.49995680E+00
3629    -2.972167   -0.49564357E+00
3630    -2.971167   -0.49126213E+00
3631    -2.970167   -0.48681250E+00
3632    -2.969167   -0.48229482E+00
3633    -2.968167   -0.47770932E+00
3634    -2.967167   -0.47305634E+00
3635    -2.966167   -0.46833634E+00
3636    -2.965167   -0.46354989E+00
3637    -2.964167   -0.45869769E+00
3638    -2.963167   -0.45378054E+00
3639    -2.962167   -0.44879939E+00
3640    -2.961167   -0.44375529E+00
3641    -2.960167   -0.43864943E+00
3642    -2.959167   -0.43348315E+00
3643    -2.958167   -0.42825790E+00
3644    -2.957167   -0.42297525E+00
3645    -2.956167   -0.41763694E+00
3646    -2.955167   -0.41224480E+00
3647    -2.954167   -0.40680084E+00
3648    -2.953167   -0.40130717E+00
3649    -2.952167   -0.39576604E+00
3650    -2.951167   -0.39017984E+00
3651    -2.950167   -0.38455107E+00
3652    -2.949167   -0.37888238E+00
3653    -2.948167   -0.37317652E+00
3654    -2.947167   -0.36743637E+00
3655    -2.946167   -0.36166492E+00
3656    -2.945167   -0.35586527E+00
3657    -2.944167   -0.35004064E+00
3658    -2.943167   -0.34419431E+00
3659    -2.942167   -0.33832969E+00
3660    -2.941167   -0.33245024E+00
3661    -2.940167   -0.32655951E+00
3662    -2.939167   -0.32066112E+00
3663    -2.938167   -0.31475874E+00
3664    -2.937167   -0.30885607E+00
3665    -2.936167   -0.30295688E+00
3666    -2.935167   -0.29706494E+00
3667    -2.934167   -0.29118405E+00
3668    -2.933167   -0.28531799E+00
3669    -2.932167   -0.27947056E+00
3670    -2.931167   -0.27364553E+00
3671    -2.930167   -0.26784665E+00
3672    -2.929167   -0.26207760E+00
3673    -2.928167   -0.25634205E+00
3674    -2.927167   -0.25064358E+00
3675    -2.926167   -0.24498570E+00
3676    -2.925167   -0.23937184E+00
3677    -2.924167   -0.23380535E+00
3678    -2.923167   -0.22828946E+00
3679    -2.922167   -0.22282730E+00
3680    -2.921167   -0.21742188E+00
3681    -2.920167   -0.21207608E+00
3682    -2.919167   -0.20679267E+00
3683    -2.918167   -0.20157425E+00
3684    -2.917167   -0.19642330E+00
3685    -2.916167   -0.19134215E+00
3686    -2.915167   -0.18633298E+00
3687    -2.914167   -0.18139780E+00
3688    -2.913167   -0.17653850E+00
3689    -2.912167   -0.17175677E+00
3690    -2.911167   -0.16705418E+00
3691    -2.910167   -0.16243213E+00
3692    -2.909167   -0.15789185E+00
3693    -2.908167   -0.15343443E+00
3694    -2.907167   -0.14906082E+00
3695    -2.906167   -0.14477178E+00
3696    -2.905167   -0.14056796E+00
3697    -2.904167   -0.13644984E+00
3698    -2.903167   -0.13241779E+00
3699    -2.902167   -0.12847201E+00
3700    -2.901167   -0.12461260E+00
3701    -2.900167   -0.12083951E+00
3702    -2.899167   -0.11715258E+00
3703    -2.898167   -0.11355153E+00
3704    -2.897167   -0.11003599E+00
3705    -2.896167   -0.10660545E+00
3706    -2.895167   -0.10325933E+00
3707    -2.894167   -0.99996951E-01
3708    -2.893167   -0.96817543E-01
3709    -2.892167   -0.93720258E-01
3710    -2.891167   -0.90704173E-01
3711    -2.890167   -0.87768297E-01
3712    -2.889167   -0.84911572E-01
3713    -2.888167   -0.82132886E-01
3714    -2.887167   -0.79431072E-01
3715    -2.886167   -0.76804916E-01
3716    -2.885167   -0.74253164E-01
3717    -2.884167   -0.71774521E-01
3718    -2.883167   -0.69367662E-01
3719    -2.882167   -0.67031233E-01
3720    -2.881167   -0.64763857E-01
3721    -2.880167   -0.62564136E-01
3722    -2.879167   -0.60430657E-01
3723    -2.878167   -0.58361996E-01
3724    -2.877167   -0.56356719E-01
3725    -2.876167   -0.54413387E-01
3726    -2.875167   -0.52530561E-01
3727    -2.874167   -0.50706799E-01
3728    -2.873167   -0.48940667E-01
3729    -2.872167   -0.47230732E-01
3730    -2.871167   -0.45575574E-01
3731    -2.870167   -0.43973780E-01
3732    -2.869167   -0.42423952E-01
3733    -2.868167   -0.40924704E-01
3734    -2.867167   -0.39474667E-01
3735    -2.866167   -0.38072489E-01
3736    -2.865167   -0.36716837E-01
3737    -2.864167   -0.35406397E-01
3738    -2.863167   -0.34139875E-01
3739    -2.862167   -0.32916002E-01
3740    -2.861167   -0.31733528E-01
3741    -2.860167   -0.30591228E-01
3742    -2.859167   -0.29487901E-01
3743    -2.858167   -0.28422369E-01
3744    -2.857167   -0.27393479E-01
3745    -2.856167   -0.26400105E-01
3746    -2.855167   -0.25441143E-01
3747    -2.854167   -0.24515516E-01
3748    -2.853167   -0.23622174E-01
3749    -2.852167   -0.22760090E-01
