#No.   Fermi energy(eV)   SHC((hbar/e)*S/cm)
2310    -1.173212    0.31715089E+03
2311    -1.172212    0.31708620E+03
2312    -1.171212    0.31765298E+03
2313    -1.170212    0.31696646E+03
2314    -1.169212    0.31738531E+03
2315    -1.168212    0.31728429E+03
2316    -1.167212    0.31745739E+03
2317    -1.166212    0.31705595E+03
2318    -1.165212    0.31736567E+03
2319    -1.164212    0.31736126E+03
2320    -1.163212    0.31744448E+03
2321    -1.162212    0.31734392E+03
2322    -1.161212    0.31723474E+03
2323    -1.160212    0.31729940E+03
2324    -1.159212    0.31733733E+03
2325    -1.158212    0.31747878E+03
2326    -1.157212    0.31730816E+03
2327    -1.156212    0.31716441E+03
2328    -1.155212    0.31744866E+03
2329    -1.154212    0.31700687E+03
2330    -1.153212    0.31755853E+03
2331    -1.152212    0.31731783E+03
2332    -1.151212    0.31701997E+03
2333    -1.150212    0.31704944E+03
2334    -1.149212    0.31736646E+03
2335    -1.148212    0.31625190E+03
2336    -1.147212    0.31740870E+03
2337    -1.146212    0.31728141E+03
2338    -1.145212    0.31687636E+03
2339    -1.144212    0.31688165E+03
2340    -1.143212    0.31717614E+03
2341    -1.142212    0.31653463E+03
2342    -1.141212    0.31724330E+03
2343    -1.140212    0.31707136E+03
2344    -1.139212    0.31695119E+03
2345    -1.138212    0.31683878E+03
2346    -1.137212    0.31703306E+03
2347    -1.136212    0.31671921E+03
2348    -1.135212    0.31662610E+03
2349    -1.134212    0.31699572E+03
2350    -1.133212    0.31678747E+03
2351    -1.132212    0.31614128E+03
2352    -1.131212    0.31687768E+03
2353    -1.130212    0.31671380E+03
2354    -1.129212    0.31656448E+03
2355    -1.128212    0.31629782E+03
2356    -1.127212    0.31671306E+03
2357    -1.126212    0.31650205E+03
2358    -1.125212    0.31529260E+03
2359    -1.124212    0.31649337E+03
2360    -1.123212    0.31509844E+03
2361    -1.122212    0.31431464E+03
2362    -1.121212    0.31318103E+03
2363    -1.120212    0.31244139E+03
2364    -1.119212    0.31156828E+03
2365    -1.118212    0.31046545E+03
2366    -1.117212    0.30936824E+03
2367    -1.116212    0.30909845E+03
2368    -1.115212    0.30805445E+03
2369    -1.114212    0.30709909E+03
2370    -1.113212    0.30645220E+03
2371    -1.112212    0.30526962E+03
2372    -1.111212    0.30451701E+03
2373    -1.110212    0.30338372E+03
2374    -1.109212    0.30275122E+03
2375    -1.108212    0.30188945E+03
2376    -1.107212    0.30103997E+03
2377    -1.106212    0.29995371E+03
2378    -1.105212    0.29921675E+03
2379    -1.104212    0.29850944E+03
2380    -1.103212    0.29744729E+03
2381    -1.102212    0.29666776E+03
2382    -1.101212    0.29537523E+03
2383    -1.100212    0.29491145E+03
2384    -1.099212    0.29410911E+03
2385    -1.098212    0.29308761E+03
2386    -1.097212    0.29238632E+03
2387    -1.096212    0.29164087E+03
2388    -1.095212    0.29077975E+03
2389    -1.094212    0.28984056E+03
2390    -1.093212    0.28851239E+03
2391    -1.092212    0.28860643E+03
2392    -1.091212    0.28760521E+03
2393    -1.090212    0.28643674E+03
2394    -1.089212    0.28556193E+03
2395    -1.088212    0.28524583E+03
2396    -1.087212    0.28429163E+03
2397    -1.086212    0.28314248E+03
2398    -1.085212    0.28223548E+03
2399    -1.084212    0.28189962E+03
2400    -1.083212    0.28068564E+03
2401    -1.082212    0.28015479E+03
2402    -1.081212    0.27915340E+03
2403    -1.080212    0.27808141E+03
2404    -1.079212    0.27819825E+03
2405    -1.078212    0.27703968E+03
2406    -1.077212    0.27552113E+03
2407    -1.076212    0.27532197E+03
2408    -1.075212    0.27488395E+03
2409    -1.074212    0.27280347E+03
2410    -1.073212    0.27282731E+03
2411    -1.072212    0.27240647E+03
2412    -1.071212    0.27111132E+03
2413    -1.070212    0.26693270E+03
2414    -1.069212    0.26953784E+03
2415    -1.068212    0.26905596E+03
2416    -1.067212    0.26746048E+03
2417    -1.066212    0.26756604E+03
2418    -1.065212    0.26374455E+03
2419    -1.064212    0.26578349E+03
2420    -1.063212    0.26389160E+03
2421    -1.062212    0.26393818E+03
2422    -1.061212    0.26335794E+03
2423    -1.060212    0.25594434E+03
2424    -1.059212    0.25867427E+03
2425    -1.058212    0.25899757E+03
2426    -1.057212    0.26005770E+03
2427    -1.056212    0.25814711E+03
2428    -1.055212    0.25333311E+03
2429    -1.054212    0.25072161E+03
2430    -1.053212    0.25343850E+03
2431    -1.052212    0.25373141E+03
2432    -1.051212    0.25180479E+03
2433    -1.050212    0.25157834E+03
2434    -1.049212    0.24454484E+03
2435    -1.048212    0.24689466E+03
2436    -1.047212    0.24705930E+03
2437    -1.046212    0.24572157E+03
2438    -1.045212    0.24627925E+03
2439    -1.044212    0.24266059E+03
2440    -1.043212    0.24171480E+03
2441    -1.042212    0.23640806E+03
2442    -1.041212    0.24284367E+03
2443    -1.040212    0.23449074E+03
2444    -1.039212    0.23544027E+03
2445    -1.038212    0.23266687E+03
2446    -1.037212    0.23414414E+03
2447    -1.036212    0.23833326E+03
2448    -1.035212    0.22821154E+03
2449    -1.034212    0.22562318E+03
2450    -1.033212    0.23592565E+03
2451    -1.032212    0.22460717E+03
2452    -1.031212    0.22753514E+03
2453    -1.030212    0.23132123E+03
2454    -1.029212    0.23263127E+03
2455    -1.028212    0.20165239E+03
2456    -1.027212    0.20952659E+03
2457    -1.026212    0.22463655E+03
2458    -1.025212    0.22607647E+03
2459    -1.024212    0.22708685E+03
2460    -1.023212    0.23052751E+03
2461    -1.022212    0.23135055E+03
2462    -1.021212    0.22917717E+03
2463    -1.020212    0.23092462E+03
2464    -1.019212    0.22955105E+03
2465    -1.018212    0.22830361E+03
2466    -1.017212    0.22748478E+03
2467    -1.016212    0.22675584E+03
2468    -1.015212    0.22588151E+03
2469    -1.014212    0.22583963E+03
2470    -1.013212    0.22448040E+03
2471    -1.012212    0.22402404E+03
2472    -1.011212    0.22301635E+03
2473    -1.010212    0.22181199E+03
2474    -1.009212    0.22108362E+03
2475    -1.008212    0.22036557E+03
2476    -1.007212    0.21866914E+03
2477    -1.006212    0.21723881E+03
2478    -1.005212    0.21665303E+03
2479    -1.004212    0.21553924E+03
2480    -1.003212    0.21550004E+03
2481    -1.002212    0.21449119E+03
2482    -1.001212    0.21311594E+03
2483    -1.000212    0.20789766E+03
2484    -0.999212    0.20735846E+03
2485    -0.998212    0.20825348E+03
2486    -0.997212    0.20716578E+03
2487    -0.996212    0.20560121E+03
2488    -0.995212    0.19499199E+03
2489    -0.994212    0.16738421E+03
2490    -0.993212    0.16208922E+03
2491    -0.992212    0.16770608E+03
2492    -0.991212    0.17338734E+03
2493    -0.990212    0.17503766E+03
2494    -0.989212    0.17565282E+03
2495    -0.988212    0.17743376E+03
2496    -0.987212    0.17601763E+03
2497    -0.986212    0.17964617E+03
2498    -0.985212    0.17803700E+03
2499    -0.984212    0.17945981E+03
2500    -0.983212    0.17846211E+03
2501    -0.982212    0.17612462E+03
2502    -0.981212    0.17865635E+03
2503    -0.980212    0.17809884E+03
2504    -0.979212    0.17985982E+03
2505    -0.978212    0.17852278E+03
2506    -0.977212    0.17819922E+03
2507    -0.976212    0.17773741E+03
2508    -0.975212    0.17718923E+03
2509    -0.974212    0.17735643E+03
2510    -0.973212    0.17935966E+03
2511    -0.972212    0.17881526E+03
2512    -0.971212    0.17675953E+03
2513    -0.970212    0.17745020E+03
2514    -0.969212    0.17501692E+03
2515    -0.968212    0.17851156E+03
2516    -0.967212    0.17796890E+03
2517    -0.966212    0.17757314E+03
2518    -0.965212    0.17591982E+03
2519    -0.964212    0.17558930E+03
2520    -0.963212    0.17655934E+03
2521    -0.962212    0.17711730E+03
2522    -0.961212    0.17590285E+03
2523    -0.960212    0.17719085E+03
2524    -0.959212    0.17573630E+03
2525    -0.958212    0.17622338E+03
2526    -0.957212    0.17651400E+03
2527    -0.956212    0.17107929E+03
2528    -0.955212    0.17484582E+03
2529    -0.954212    0.17687977E+03
2530    -0.953212    0.17617112E+03
2531    -0.952212    0.17514980E+03
2532    -0.951212    0.17461051E+03
2533    -0.950212    0.17447619E+03
2534    -0.949212    0.17644672E+03
2535    -0.948212    0.17411611E+03
2536    -0.947212    0.17318598E+03
2537    -0.946212    0.17500075E+03
2538    -0.945212    0.17410593E+03
2539    -0.944212    0.17424821E+03
2540    -0.943212    0.17512224E+03
2541    -0.942212    0.16522728E+03
2542    -0.941212    0.17037594E+03
2543    -0.940212    0.17461234E+03
2544    -0.939212    0.17314572E+03
2545    -0.938212    0.17265080E+03
2546    -0.937212    0.17096479E+03
2547    -0.936212    0.17183562E+03
2548    -0.935212    0.17325190E+03
2549    -0.934212    0.17285002E+03
2550    -0.933212    0.17079905E+03
2551    -0.932212    0.17020771E+03
2552    -0.931212    0.17076226E+03
2553    -0.930212    0.17195593E+03
2554    -0.929212    0.17200723E+03
2555    -0.928212    0.17177267E+03
2556    -0.927212    0.17143271E+03
2557    -0.926212    0.17016758E+03
2558    -0.925212    0.16997113E+03
2559    -0.924212    0.17013912E+03
2560    -0.923212    0.16963642E+03
2561    -0.922212    0.16710615E+03
2562    -0.921212    0.16705798E+03
2563    -0.920212    0.16785574E+03
2564    -0.919212    0.16774553E+03
2565    -0.918212    0.16706009E+03
2566    -0.917212    0.16794329E+03
2567    -0.916212    0.16742537E+03
2568    -0.915212    0.16737445E+03
2569    -0.914212    0.16766636E+03
2570    -0.913212    0.16667088E+03
2571    -0.912212    0.16675629E+03
2572    -0.911212    0.16691293E+03
2573    -0.910212    0.16583651E+03
2574    -0.909212    0.16609744E+03
2575    -0.908212    0.16593940E+03
2576    -0.907212    0.16120771E+03
2577    -0.906212    0.16085409E+03
2578    -0.905212    0.16422657E+03
2579    -0.904212    0.16333850E+03
2580    -0.903212    0.16363381E+03
2581    -0.902212    0.16343859E+03
2582    -0.901212    0.16268253E+03
2583    -0.900212    0.16286398E+03
2584    -0.899212    0.16270126E+03
2585    -0.898212    0.16201625E+03
2586    -0.897212    0.15885820E+03
2587    -0.896212    0.15751344E+03
2588    -0.895212    0.15980575E+03
2589    -0.894212    0.15982649E+03
2590    -0.893212    0.15896220E+03
2591    -0.892212    0.15880286E+03
2592    -0.891212    0.15283471E+03
2593    -0.890212    0.15553221E+03
2594    -0.889212    0.15671226E+03
2595    -0.888212    0.15605641E+03
2596    -0.887212    0.15446943E+03
2597    -0.886212    0.15512422E+03
2598    -0.885212    0.15364185E+03
2599    -0.884212    0.15278656E+03
2600    -0.883212    0.15315320E+03
2601    -0.882212    0.15136992E+03
2602    -0.881212    0.14883710E+03
2603    -0.880212    0.14875705E+03
2604    -0.879212    0.15022609E+03
2605    -0.878212    0.15006606E+03
2606    -0.877212    0.14951348E+03
2607    -0.876212    0.14939745E+03
2608    -0.875212    0.13931145E+03
2609    -0.874212    0.14415768E+03
2610    -0.873212    0.14844268E+03
2611    -0.872212    0.14827435E+03
2612    -0.871212    0.14820033E+03
2613    -0.870212    0.14819135E+03
2614    -0.869212    0.14530878E+03
2615    -0.868212    0.14572254E+03
2616    -0.867212    0.14700471E+03
2617    -0.866212    0.14535277E+03
2618    -0.865212    0.14515129E+03
2619    -0.864212    0.14547427E+03
2620    -0.863212    0.14460137E+03
2621    -0.862212    0.14517745E+03
2622    -0.861212    0.14479915E+03
2623    -0.860212    0.14456628E+03
2624    -0.859212    0.14423638E+03
2625    -0.858212    0.14457191E+03
2626    -0.857212    0.14374208E+03
2627    -0.856212    0.14324776E+03
2628    -0.855212    0.14223517E+03
2629    -0.854212    0.14201672E+03
2630    -0.853212    0.14219175E+03
2631    -0.852212    0.13775315E+03
2632    -0.851212    0.13528974E+03
2633    -0.850212    0.13581901E+03
2634    -0.849212    0.13161706E+03
2635    -0.848212    0.13319094E+03
2636    -0.847212    0.13450102E+03
2637    -0.846212    0.13298615E+03
2638    -0.845212    0.13308770E+03
2639    -0.844212    0.13410971E+03
2640    -0.843212    0.13539975E+03
2641    -0.842212    0.12944659E+03
2642    -0.841212    0.12904200E+03
2643    -0.840212    0.13462623E+03
2644    -0.839212    0.13333150E+03
2645    -0.838212    0.13378043E+03
2646    -0.837212    0.13379277E+03
2647    -0.836212    0.13354582E+03
2648    -0.835212    0.12665585E+03
2649    -0.834212    0.12940687E+03
2650    -0.833212    0.13089822E+03
2651    -0.832212    0.12984286E+03
2652    -0.831212    0.12936445E+03
2653    -0.830212    0.12926524E+03
2654    -0.829212    0.12846893E+03
2655    -0.828212    0.12784375E+03
2656    -0.827212    0.12490026E+03
2657    -0.826212    0.12862183E+03
2658    -0.825212    0.12521077E+03
2659    -0.824212    0.12818672E+03
2660    -0.823212    0.12843876E+03
2661    -0.822212    0.12908973E+03
2662    -0.821212    0.13721483E+03
2663    -0.820212    0.13685218E+03
2664    -0.819212    0.12622180E+03
2665    -0.818212    0.11615523E+03
2666    -0.817212    0.12008455E+03
2667    -0.816212    0.11665970E+03
2668    -0.815212    0.12538377E+03
2669    -0.814212    0.12505907E+03
2670    -0.813212    0.12450914E+03
2671    -0.812212    0.12484165E+03
2672    -0.811212    0.11860274E+03
2673    -0.810212    0.11917762E+03
2674    -0.809212    0.12353778E+03
2675    -0.808212    0.12252656E+03
2676    -0.807212    0.11837150E+03
2677    -0.806212    0.11476064E+03
2678    -0.805212    0.11373313E+03
2679    -0.804212    0.11675792E+03
2680    -0.803212    0.11697472E+03
2681    -0.802212    0.11491795E+03
2682    -0.801212    0.10838318E+03
2683    -0.800212    0.10331300E+03
2684    -0.799212    0.11337636E+03
2685    -0.798212    0.99953330E+02
2686    -0.797212    0.93193019E+02
2687    -0.796212    0.11258682E+03
2688    -0.795212    0.10010124E+03
2689    -0.794212    0.90723060E+02
2690    -0.793212    0.10242864E+03
2691    -0.792212    0.46363253E+02
2692    -0.791212    0.10035803E+03
2693    -0.790212    0.10775116E+03
2694    -0.789212    0.10476975E+03
2695    -0.788212    0.10663348E+03
2696    -0.787212    0.10726936E+03
2697    -0.786212    0.10726613E+03
2698    -0.785212    0.10675773E+03
2699    -0.784212    0.10609605E+03
2700    -0.783212    0.10213174E+03
2701    -0.782212    0.10001906E+03
2702    -0.781212    0.10040259E+03
2703    -0.780212    0.98694632E+02
2704    -0.779212    0.96752914E+02
2705    -0.778212    0.94256602E+02
2706    -0.777212    0.92946382E+02
2707    -0.776212    0.82266903E+02
2708    -0.775212    0.81832522E+02
2709    -0.774212    0.84300786E+02
2710    -0.773212    0.81584520E+02
2711    -0.772212    0.79672212E+02
2712    -0.771212    0.77688594E+02
2713    -0.770212    0.77131563E+02
2714    -0.769212    0.71695459E+02
2715    -0.768212    0.71419847E+02
2716    -0.767212    0.72757866E+02
2717    -0.766212    0.69283110E+02
2718    -0.765212    0.65333595E+02
2719    -0.764212    0.64269908E+02
2720    -0.763212    0.64483739E+02
2721    -0.762212    0.62807314E+02
2722    -0.761212    0.62983677E+02
2723    -0.760212    0.60163095E+02
2724    -0.759212    0.57999026E+02
2725    -0.758212    0.54009957E+02
2726    -0.757212    0.49775003E+02
2727    -0.756212    0.52057983E+02
2728    -0.755212    0.50001103E+02
2729    -0.754212    0.47962476E+02
2730    -0.753212    0.45875151E+02
2731    -0.752212    0.43613511E+02
2732    -0.751212    0.34874520E+02
2733    -0.750212    0.38418792E+02
2734    -0.749212    0.37308101E+02
2735    -0.748212    0.33595874E+02
2736    -0.747212    0.29844472E+02
2737    -0.746212    0.24989884E+02
2738    -0.745212    0.22208455E+02
2739    -0.744212    0.16457710E+02
2740    -0.743212    0.22537752E+02
2741    -0.742212    0.19398168E+02
2742    -0.741212    0.11363427E+02
2743    -0.740212    0.54382549E+01
2744    -0.739212    0.37228187E+01
2745    -0.738212    0.38458061E+01
2746    -0.737212    0.37364880E+01
2747    -0.736212    0.84428911E+01
2748    -0.735212    0.32374535E+01
2749    -0.734212    0.92349347E+00
2750    -0.733212   -0.62479901E+01
2751    -0.732212   -0.11632094E+02
2752    -0.731212   -0.45043839E+01
2753    -0.730212   -0.49632508E+01
2754    -0.729212   -0.59409978E+01
2755    -0.728212   -0.65794764E+01
2756    -0.727212   -0.64764642E+01
2757    -0.726212   -0.13702519E+02
2758    -0.725212   -0.14997417E+02
2759    -0.724212   -0.11627559E+02
2760    -0.723212   -0.13318844E+02
2761    -0.722212   -0.11150118E+02
2762    -0.721212   -0.13293433E+02
2763    -0.720212   -0.13435271E+02
2764    -0.719212   -0.74529634E+01
2765    -0.718212   -0.13345042E+02
2766    -0.717212   -0.13393053E+02
2767    -0.716212   -0.15080597E+01
2768    -0.715212   -0.12607637E+02
2769    -0.714212   -0.12857988E+02
2770    -0.713212   -0.89874123E+01
2771    -0.712212   -0.11508994E+02
2772    -0.711212   -0.12908276E+02
2773    -0.710212   -0.12188152E+02
2774    -0.709212   -0.11221630E+02
2775    -0.708212   -0.13803970E+02
2776    -0.707212   -0.19718855E+02
2777    -0.706212   -0.11120985E+02
2778    -0.705212   -0.14035617E+02
2779    -0.704212   -0.54805390E+01
2780    -0.703212   -0.22438303E+01
2781    -0.702212   -0.12113115E+02
2782    -0.701212   -0.96504516E+01
2783    -0.700212   -0.21509290E+02
2784    -0.699212   -0.16442527E+02
2785    -0.698212   -0.75494519E+01
2786    -0.697212   -0.63636175E+01
2787    -0.696212   -0.14763426E+02
2788    -0.695212   -0.15812181E+02
2789    -0.694212   -0.14948860E+02
2790    -0.693212   -0.13733356E+02
2791    -0.692212   -0.14839174E+02
2792    -0.691212   -0.13107487E+02
2793    -0.690212   -0.15249285E+02
2794    -0.689212   -0.17224675E+02
2795    -0.688212   -0.18606083E+02
2796    -0.687212   -0.13960120E+02
2797    -0.686212   -0.71448299E+01
2798    -0.685212   -0.14721515E+02
2799    -0.684212   -0.13551544E+02
2800    -0.683212   -0.13252562E+02
2801    -0.682212   -0.21012291E+02
2802    -0.681212   -0.16586813E+02
2803    -0.680212   -0.11689926E+02
2804    -0.679212   -0.13544308E+02
2805    -0.678212   -0.13375174E+02
2806    -0.677212    0.56710238E+01
2807    -0.676212   -0.15309795E+02
2808    -0.675212   -0.22364656E+02
2809    -0.674212   -0.11360665E+02
2810    -0.673212   -0.93793543E+01
2811    -0.672212   -0.11374444E+02
2812    -0.671212   -0.11919036E+02
2813    -0.670212   -0.10828464E+02
2814    -0.669212    0.18975693E+01
2815    -0.668212    0.20985454E+02
2816    -0.667212   -0.47705455E+01
2817    -0.666212    0.11623041E+01
2818    -0.665212    0.20439404E+01
2819    -0.664212    0.38845341E+01
2820    -0.663212    0.10783333E+02
2821    -0.662212    0.31346885E+01
2822    -0.661212    0.36851893E+01
2823    -0.660212    0.84938117E+01
2824    -0.659212    0.96145719E+01
2825    -0.658212    0.82881273E+01
2826    -0.657212    0.21775414E+01
2827    -0.656212    0.99986503E+01
2828    -0.655212    0.74290216E+01
2829    -0.654212    0.46429509E+01
2830    -0.653212    0.12989156E+02
2831    -0.652212    0.10739561E+02
2832    -0.651212    0.79793194E+01
2833    -0.650212    0.56469903E+01
2834    -0.649212    0.14449335E+02
2835    -0.648212    0.14915807E+02
2836    -0.647212    0.14425638E+02
2837    -0.646212    0.13563231E+02
2838    -0.645212    0.91293749E+01
2839    -0.644212    0.68398417E+01
2840    -0.643212    0.16486743E+02
2841    -0.642212    0.19128016E+02
2842    -0.641212    0.13380351E+02
2843    -0.640212    0.92672901E+01
2844    -0.639212    0.29235267E+01
2845    -0.638212    0.69074677E+01
2846    -0.637212    0.11626422E+02
2847    -0.636212    0.12600253E+02
2848    -0.635212    0.97203806E+01
2849    -0.634212    0.67102431E+01
2850    -0.633212    0.65275811E+01
2851    -0.632212    0.57027752E+01
2852    -0.631212    0.69679318E+01
2853    -0.630212    0.91116531E+01
2854    -0.629212    0.52165475E+01
2855    -0.628212    0.28427153E+00
2856    -0.627212    0.63294090E+00
2857    -0.626212    0.31006287E+02
2858    -0.625212    0.92133907E+01
2859    -0.624212    0.97259305E+01
2860    -0.623212   -0.35927667E+02
2861    -0.622212   -0.29844289E+01
2862    -0.621212   -0.57124586E+01
2863    -0.620212    0.29513992E+01
2864    -0.619212   -0.16283266E+01
2865    -0.618212   -0.43061263E+01
2866    -0.617212   -0.94644328E+01
2867    -0.616212   -0.12912129E+02
2868    -0.615212   -0.92550727E+01
2869    -0.614212   -0.23343964E+01
2870    -0.613212   -0.11473786E+02
2871    -0.612212   -0.15470797E+02
2872    -0.611212   -0.14853736E+02
2873    -0.610212   -0.57152856E+01
2874    -0.609212   -0.11975785E+02
2875    -0.608212   -0.17566006E+02
2876    -0.607212   -0.17630376E+02
2877    -0.606212   -0.82926590E+01
2878    -0.605212   -0.20184737E+02
2879    -0.604212   -0.15473143E+02
2880    -0.603212   -0.16818762E+02
2881    -0.602212   -0.16735000E+02
2882    -0.601212   -0.18284852E+02
2883    -0.600212   -0.17463662E+02
2884    -0.599212   -0.19255882E+02
2885    -0.598212   -0.24090711E+02
2886    -0.597212   -0.21416841E+02
2887    -0.596212   -0.29683556E+02
2888    -0.595212   -0.32190234E+02
2889    -0.594212   -0.28624517E+02
2890    -0.593212   -0.22289901E+02
2891    -0.592212   -0.22820629E+02
2892    -0.591212   -0.15205595E+02
2893    -0.590212   -0.20722869E+02
2894    -0.589212   -0.36118692E+02
2895    -0.588212   -0.27336205E+02
2896    -0.587212   -0.25294566E+02
2897    -0.586212   -0.23600844E+02
2898    -0.585212   -0.21728542E+02
2899    -0.584212   -0.20584391E+02
2900    -0.583212   -0.22982376E+02
2901    -0.582212   -0.21805118E+02
2902    -0.581212   -0.22621661E+02
2903    -0.580212   -0.24014430E+02
2904    -0.579212   -0.23897136E+02
2905    -0.578212   -0.23791519E+02
2906    -0.577212   -0.27895455E+02
2907    -0.576212   -0.27481472E+02
2908    -0.575212   -0.27679127E+02
2909    -0.574212   -0.28303485E+02
2910    -0.573212   -0.31185374E+02
2911    -0.572212   -0.28985734E+02
2912    -0.571212   -0.30775369E+02
2913    -0.570212   -0.32633048E+02
2914    -0.569212   -0.33452068E+02
2915    -0.568212   -0.28049851E+02
2916    -0.567212   -0.15156329E+02
2917    -0.566212   -0.39214767E+02
2918    -0.565212   -0.35187464E+02
2919    -0.564212   -0.28923658E+02
2920    -0.563212   -0.30968490E+02
2921    -0.562212   -0.42215025E+02
2922    -0.561212   -0.43166518E+02
2923    -0.560212   -0.43976138E+02
2924    -0.559212   -0.50139239E+02
2925    -0.558212   -0.51246097E+02
2926    -0.557212   -0.54953191E+02
2927    -0.556212   -0.56756344E+02
2928    -0.555212   -0.59023488E+02
2929    -0.554212   -0.61655619E+02
2930    -0.553212   -0.64021090E+02
2931    -0.552212   -0.66174094E+02
2932    -0.551212   -0.68531805E+02
2933    -0.550212   -0.71539094E+02
2934    -0.549212   -0.70753602E+02
2935    -0.548212   -0.64097316E+02
2936    -0.547212   -0.60856758E+02
2937    -0.546212   -0.61787397E+02
2938    -0.545212   -0.53424117E+02
2939    -0.544212   -0.53309498E+02
2940    -0.543212   -0.56349078E+02
2941    -0.542212   -0.71312797E+02
2942    -0.541212   -0.71912347E+02
2943    -0.540212   -0.75055860E+02
2944    -0.539212   -0.71490218E+02
2945    -0.538212   -0.72315854E+02
2946    -0.537212   -0.73059549E+02
2947    -0.536212   -0.58277086E+02
2948    -0.535212   -0.50950093E+02
2949    -0.534212   -0.50372034E+02
2950    -0.533212   -0.63779376E+02
2951    -0.532212   -0.74076265E+02
2952    -0.531212   -0.74688870E+02
2953    -0.530212   -0.67199940E+02
2954    -0.529212   -0.65911653E+02
2955    -0.528212   -0.58996614E+02
2956    -0.527212   -0.67835612E+02
2957    -0.526212   -0.70623997E+02
2958    -0.525212   -0.76628382E+02
2959    -0.524212   -0.75130514E+02
2960    -0.523212   -0.55278146E+02
2961    -0.522212   -0.55322366E+02
2962    -0.521212   -0.58797050E+02
2963    -0.520212   -0.75178111E+02
2964    -0.519212   -0.59995059E+02
2965    -0.518212   -0.57789537E+02
2966    -0.517212   -0.57966449E+02
2967    -0.516212   -0.71559871E+02
2968    -0.515212   -0.67914691E+02
2969    -0.514212   -0.64491992E+02
2970    -0.513212   -0.67916254E+02
2971    -0.512212   -0.71954873E+02
2972    -0.511212   -0.71106951E+02
2973    -0.510212   -0.70003947E+02
2974    -0.509212   -0.75912461E+02
2975    -0.508212   -0.72663769E+02
2976    -0.507212   -0.71736507E+02
2977    -0.506212   -0.76110640E+02
2978    -0.505212   -0.71714394E+02
2979    -0.504212   -0.75957763E+02
2980    -0.503212   -0.74638640E+02
2981    -0.502212   -0.79551630E+02
2982    -0.501212   -0.75651305E+02
2983    -0.500212   -0.77813641E+02
2984    -0.499212   -0.80200792E+02
2985    -0.498212   -0.75030811E+02
2986    -0.497212   -0.79274845E+02
2987    -0.496212   -0.80265957E+02
2988    -0.495212   -0.84098372E+02
2989    -0.494212   -0.87836602E+02
2990    -0.493212   -0.92172883E+02
2991    -0.492212   -0.81202539E+02
2992    -0.491212   -0.94986259E+02
2993    -0.490212   -0.95132996E+02
2994    -0.489212   -0.72515652E+02
2995    -0.488212   -0.96792161E+02
2996    -0.487212   -0.97086981E+02
2997    -0.486212   -0.97093221E+02
2998    -0.485212   -0.97521211E+02
2999    -0.484212   -0.97966102E+02
3000    -0.483212   -0.98179425E+02
3001    -0.482212   -0.98327710E+02
3002    -0.481212   -0.98442776E+02
3003    -0.480212   -0.98604790E+02
3004    -0.479212   -0.99296676E+02
3005    -0.478212   -0.95497575E+02
3006    -0.477212   -0.98796975E+02
3007    -0.476212   -0.97178117E+02
3008    -0.475212   -0.10024717E+03
3009    -0.474212   -0.99076255E+02
3010    -0.473212   -0.98437722E+02
3011    -0.472212   -0.85460697E+02
3012    -0.471212   -0.92146732E+02
3013    -0.470212   -0.88196362E+02
3014    -0.469212   -0.86626517E+02
3015    -0.468212   -0.80926019E+02
3016    -0.467212   -0.76571224E+02
3017    -0.466212   -0.57657840E+02
3018    -0.465212   -0.53948918E+02
3019    -0.464212   -0.77104758E+02
3020    -0.463212   -0.40372007E+02
3021    -0.462212   -0.75851904E+02
3022    -0.461212   -0.67846617E+02
3023    -0.460212   -0.94570843E+02
3024    -0.459212   -0.86795569E+02
3025    -0.458212   -0.90234249E+02
3026    -0.457212   -0.88223883E+02
3027    -0.456212   -0.89400659E+02
3028    -0.455212   -0.10817127E+03
3029    -0.454212   -0.87374072E+02
3030    -0.453212   -0.10037363E+03
3031    -0.452212   -0.15478095E+03
3032    -0.451212   -0.57926581E+02
3033    -0.450212   -0.76268948E+02
3034    -0.449212   -0.11397322E+03
3035    -0.448212   -0.68147697E+02
3036    -0.447212   -0.14260225E+03
3037    -0.446212   -0.12378802E+03
3038    -0.445212   -0.54740545E+02
3039    -0.444212   -0.96361422E+02
3040    -0.443212   -0.13364399E+03
3041    -0.442212   -0.51150992E+02
3042    -0.441212   -0.73531297E+02
3043    -0.440212   -0.15917937E+03
3044    -0.439212   -0.48319908E+02
3045    -0.438212   -0.10925001E+03
3046    -0.437212   -0.12039192E+03
3047    -0.436212   -0.57942032E+02
3048    -0.435212   -0.10495915E+03
3049    -0.434212   -0.13173818E+03
3050    -0.433212   -0.75584242E+02
3051    -0.432212   -0.63121401E+02
3052    -0.431212   -0.75261054E+02
3053    -0.430212   -0.21557973E+03
3054    -0.429212   -0.44608475E+02
3055    -0.428212   -0.40013605E+02
3056    -0.427212   -0.37749917E+02
3057    -0.426212   -0.31454637E+02
3058    -0.425212   -0.28874862E+02
3059    -0.424212   -0.31990500E+02
3060    -0.423212   -0.29906177E+02
3061    -0.422212   -0.28194201E+02
3062    -0.421212   -0.22909283E+02
3063    -0.420212   -0.25768960E+02
3064    -0.419212   -0.15819168E+02
3065    -0.418212   -0.26212671E+02
3066    -0.417212   -0.14624922E+02
3067    -0.416212   -0.24098232E+02
3068    -0.415212   -0.18045886E+02
3069    -0.414212   -0.22064665E+02
